ticker,total_trades,total_pnl,avg_return_pct,win_rate,profit_factor,risk_reward_ratio,sharpe_like_ratio,avg_return_pct_score,win_rate_score,profit_factor_score,composite_score,rank
BAJAJHLDNG,1435,12330.949999999997,0.01674074153678183,49.12891986062718,1.071326335966259,1.09867934879944,0.020070066385562614,74.12701607808818,84.19916285621201,74.1328357573303,77.15098798322217,32
WHIRLPOOL,1531,1378.2200000000018,0.02017319198344982,47.94252122795559,1.0882458554168248,1.1608944206966947,0.027333451384240228,76.11449205762393,77.46567447282708,77.40859659737703,77.03748859808611,33
HCLTECH,1484,1038.1000000000006,0.013352741087096673,49.19137466307278,1.0750087977933347,1.100043249248796,0.024914649009874813,72.16527777566284,84.55362945384039,74.84579124541881,76.95398866701849,34
MARUTI,1414,12210.850000000002,0.014250584978982406,48.58557284299859,1.0820707425874347,1.138773139578916,0.02559493743328081,72.68515219081367,81.11535887111275,76.21304297373615,76.6253705080724,35
VBL,1407,876.2100000000016,0.021416286112495214,48.04548685145701,1.077001201355646,1.1200175215281347,0.02413625574298453,76.83427512810583,78.05006306755558,75.23153728188623,76.55791637145292,36
SUPREMEIND,1462,5628.860000000006,0.020984300339124313,48.15321477428181,1.0754349313606812,1.141122008134132,0.023389983003122145,76.5841443945626,78.66148042503647,74.92829427729403,76.54500515679733,37
AADHARHFC,509,137.69999999999987,0.0211600429547436,48.52652259332024,1.0666192076248546,1.1054838751091611,0.021829435035797068,76.68590383218628,80.78021505073444,73.22149623998182,76.52843416086895,38
BERGEPAINT,1492,678.6400000000014,0.01262693766798734,49.32975871313673,1.0650909846395884,1.0708795225995862,0.020597645579431955,71.74501916340958,85.33903780470223,72.92561945550098,76.29546487263393,39
INTELLECT,1472,1581.8899999999994,0.021110154319057592,48.505434782608695,1.0637834693996109,1.1159297178995917,0.020273379625939433,76.65701704514643,80.66052970674728,72.67247354119787,76.26425344204726,40
VEDL,1359,653.1999999999991,0.017643768067398112,48.93303899926417,1.0618187256564955,1.077785924538548,0.019080682041225008,74.64989137268292,83.0874273330977,72.29208267766133,76.23802868279871,41
INFY,1401,2219.4499999999985,0.009660570942791501,49.75017844396859,1.0556850096127206,1.0556850096127206,0.018403690973521434,70.02741749532319,87.72515937947804,71.10454381883798,75.76759058997555,42
AUBANK,1485,1017.4500000000024,0.017245594556421856,48.08080808080808,1.0718821367782319,1.1439414400910541,0.02339686632224245,74.41933879776639,78.25053117412007,74.24044345505753,75.49713837358894,43
GLENMARK,1418,1899.7400000000002,0.015236194792813495,48.94217207334274,1.0564649355562414,1.0823437596260628,0.01798599780074548,73.25584530368457,83.13926273354329,71.25554402137841,75.42075001971972,44
PIDILITIND,1457,3459.7999999999934,0.00836786227421226,50.03431708991077,1.0461576453037313,1.0361122358152184,0.015126857852933913,69.27890634643451,89.33780812926128,69.25996619927668,75.28900082241941,45
CCL,1502,812.489999999999,0.01823343470662331,48.06924101198402,1.0671556737517855,1.1188875969946004,0.020460869993143522,74.9913233320376,78.18488146633065,73.32536058055878,75.28300567173399,46
PAGEIND,1498,78645.74000000005,0.010322748654137986,49.599465954606146,1.046999580510269,1.0568636411611059,0.014708356097164855,70.41083520693579,86.86978010947008,69.42297191510039,74.95337336096192,47
TITAN,1413,4190.950000000008,0.011437906913956854,48.903043170559094,1.0591610605032356,1.091349746857169,0.018244972663991957,71.05654016006116,82.91718391020972,71.77753641880085,74.9031317886016,48
BHARATFORG,1436,2455.229999999998,0.009247480038560857,50.069637883008355,1.0370765133324515,1.0183254776254669,0.011021110660902368,69.78822737086848,89.53827375983855,67.50178290206608,74.79866350003854,49
PTCIL,932,12249.999999999996,0.04174925100884483,43.88412017167382,1.0990653224562696,1.3543494438091928,0.027139688849512685,88.60757818145868,54.43193554643121,79.50333614016023,74.71318857443106,50
CHALET,1347,1170.2499999999998,0.02286504932432978,46.99331848552338,1.070025832463329,1.1765212944620487,0.021706695486836416,77.67314582071884,72.07840794736605,73.88104737411474,74.47788508007136,51
CROMPTON,1477,589.7199999999996,0.01403036591888555,48.20582261340555,1.0621434697068328,1.0889954113567248,0.019591230980490433,72.55763976230847,78.96005989390945,72.354955848867,74.39729223641217,52
NUVAMA,736,7498.050000000007,0.017252095832664606,48.505434782608695,1.0467757615175728,1.105418661322479,0.014572438002142606,74.42310320181811,80.66052970674728,69.37963868133598,74.27694534510401,53
POLYMED,1506,3011.6199999999926,0.02110332738810388,47.07835325365206,1.0657603532219255,1.1875185882162498,0.019931452832378845,76.6530640787467,72.56102871884227,73.05521482586502,73.9863137696227,54
